Month,MonthName,Year,PoliceRegion,Region,BasicPoliceArea(ABP),District,PenalCodeName,CrimeType,KnownNumber,Solved,Arrests,TotalCrimesPerDistrict
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,De les falsedats,Falsedats documentals,2,1,,2317
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,De les lesions,Lesions,2,2,,2317
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,10,,,2317
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,8,2,,2317
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,123,5,3,2317
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,1,,,2317
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,9,,,2317
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,13,2,,2317
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,2,,,2317
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra la Constitució,Contra exercici drets fonamentals i llibertats públiques,15,,,2317
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra la llibertat,Amenaces,,,1,2317
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra l'ordre públic,Desordres públics,1,1,,2317
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra l'ordre públic,Organitzacions i grups criminals,1,1,,2317
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Barcelona,Barcelona,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,1,1,,2317
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,De l’homicidi i les seves formes,Homicidi temptativa,2,1,1,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,De les falsedats,Falsedats documentals,4,1,1,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,De les falsedats,Falsificació de moneda i efectes timbrats,2,1,,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,De les falsedats,Usurpació de funcions públiques i intrusisme,1,,,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,De les lesions,Lesions,89,63,9,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,121,89,7,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,154,19,2,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,151,22,6,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,2788,540,129,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,25,18,1,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,10,9,7,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,150,24,21,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,117,8,10,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,335,77,87,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,14,12,3,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra la intimitat. el dret a la pròpia imatge i la inviolabilitat del domicili,Descobriment i revelació de secrets,2,1,,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra la intimitat. el dret a la pròpia imatge i la inviolabilitat del domicili,Entrada a domicili aliè,3,4,1,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra la llibertat,Amenaces,31,23,7,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,5,1,1,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,5,3,1,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra l'Administració de justícia,Acusació. denúncia falsa i simulació de delictes,1,,,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra l'Administració de justícia,Trencament de condemna,6,6,4,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra les relacions familiars,Contra els drets i deures familiars,2,1,,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra l'ordre públic,Desordres públics,4,3,5,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra l'ordre públic,Organitzacions i grups criminals,,,4,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,18,11,16,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,42,34,39,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Dels delictes contra la seguretat col·lectiva,Incendi,1,1,1,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Ciutat Vella,Ciutat Vella,Faltes contra el patrimoni,Faltes contra el patrimoni,,1,,50436
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,De l’homicidi i les seves formes,Homicidi temptativa,4,3,4,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,De les falsedats,De la usurpació de l'estat civil,1,,,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,De les falsedats,Falsedats documentals,3,4,1,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,De les falsedats,Falsificació de moneda i efectes timbrats,1,,,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,De les falsedats,Usurpació de funcions públiques i intrusisme,2,1,,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,De les lesions,Lesions,73,63,11,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,107,89,3,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,248,17,5,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,375,36,6,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,3426,527,133,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,10,8,,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Propietat industrial,1,1,,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Propietat intel·lectual,1,,,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,3,3,,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,263,31,29,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,129,16,5,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,293,45,43,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,89,40,2,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Defraudacions de fluid elèctric i anàlogues,1,,,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra l’honor,Injúria,1,1,,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra la Constitució,Contra exercici drets fonamentals i llibertats públiques,1,,,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra la intimitat. el dret a la pròpia imatge i la inviolabilitat del domicili,Descobriment i revelació de secrets,8,4,,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra la intimitat. el dret a la pròpia imatge i la inviolabilitat del domicili,Entrada a domicili aliè,2,1,,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra la llibertat,Amenaces,35,35,11,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra la llibertat,Coaccions,11,9,1,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,5,2,1,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,,1,,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra la llibertat i la indemnitat sexuals,Relatius a la prostitució,1,,2,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra l'Administració de justícia,Acusació. denúncia falsa i simulació de delictes,1,,,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra l'Administració de justícia,Trencament de condemna,6,7,3,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra l'ordre públic,Desordres públics,3,1,4,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,15,13,13,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Eixample,Eixample,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,3,3,3,59552
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,De les falsedats,Falsedats documentals,2,2,,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,De les falsedats,Falsificació de moneda i efectes timbrats,1,,,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,De les lesions,Lesions,19,11,1,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,7,2,,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,58,2,,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,151,12,,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Extorsió,1,1,,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,322,30,1,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,1,1,,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,1,1,2,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,73,12,4,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,24,,,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,38,8,1,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,35,13,,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Defraudacions de fluid elèctric i anàlogues,2,1,,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra la intimitat. el dret a la pròpia imatge i la inviolabilitat del domicili,Descobriment i revelació de secrets,4,1,,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra la llibertat,Amenaces,19,18,6,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra la llibertat,Coaccions,9,7,1,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,1,1,1,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,1,1,,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra l'Administració de justícia,Realització arbitrària del propi dret,1,,,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra l'Administració de justícia,Trencament de condemna,,,1,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra les relacions familiars,Contra els drets i deures familiars,1,1,,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,1,1,1,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Gràcia,Gràcia,Dels delictes relatius a l’ordenació del territori i l’urbanisme. la protecció del patrimoni històric i el medi ambient,Protecció de la flora. fauna i animals domèstics,1,1,,9722
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,De l’omissió del deure d’auxili,Omissió del deure de socors,1,1,,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,De les falsedats,De la usurpació de l'estat civil,3,,,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,De les falsedats,Falsedats documentals,3,4,,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,De les lesions,Lesions,24,24,2,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,4,3,1,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,91,4,,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,136,7,,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Extorsió,1,1,,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,207,8,2,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,14,11,,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,3,2,,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,90,12,13,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,78,1,1,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,48,3,2,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,34,7,1,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Delictes contra la intimitat. el dret a la pròpia imatge i la inviolabilitat del domicili,Descobriment i revelació de secrets,2,,,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Delictes contra la llibertat,Amenaces,16,15,2,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Delictes contra la llibertat,Coaccions,3,2,,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,1,1,,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Delictes contra la llibertat i la indemnitat sexuals,Relatius a la prostitució,1,,,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Delictes contra l'Administració de justícia,Trencament de condemna,4,2,2,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Delictes contra l'ordre públic,Organitzacions i grups criminals,,,1,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,1,1,,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,3,3,7,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Horta-Guinardó,Horta-Guinardó,Dels delictes relatius a l’ordenació del territori i l’urbanisme. la protecció del patrimoni històric i el medi ambient,Protecció de la flora. fauna i animals domèstics,1,1,,9996
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,De l’homicidi i les seves formes,Homicidi temptativa,1,1,1,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,De les falsedats,De la usurpació de l'estat civil,,1,,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,De les falsedats,Falsedats documentals,5,4,3,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,De les falsedats,Falsificació de moneda i efectes timbrats,1,1,,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,De les lesions,Lesions,13,12,3,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,4,5,,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,55,7,,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,90,4,1,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,389,59,12,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,4,3,,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,,,1,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,39,9,12,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,73,3,3,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,41,8,8,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,26,12,,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Usurpació,,,1,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,Delictes contra la intimitat. el dret a la pròpia imatge i la inviolabilitat del domicili,Descobriment i revelació de secrets,1,,,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,Delictes contra la intimitat. el dret a la pròpia imatge i la inviolabilitat del domicili,Entrada a domicili aliè,1,1,1,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,Delictes contra la llibertat,Amenaces,3,3,,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,2,1,1,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,Delictes contra l'Administració de justícia,Acusació. denúncia falsa i simulació de delictes,2,2,,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,Delictes contra l'Administració de justícia,Trencament de condemna,2,2,1,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,Delictes contra l'ordre públic,Organitzacions i grups criminals,,,2,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,1,1,2,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Les Corts,Les Corts,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,1,1,,8627
1,gener,2019,RP Metropolitana Barcelona,Metropolitana Barcelona,ABP Nou Barris,Nou Barris,De les falsedats,De la usurpació de l'estat civil,1,1,,9226
