Month;MonthName;Year;PoliceRegion;Region;BasicPoliceArea(ABP);District;PenalCodeName;CrimeType;KnownNumber;Solved;Arrests;TotalCrimesPerDistrict
2;febrer;2019;RP Central;Central;ABP Osona;Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;54;14;5;5341
2;febrer;2019;RP Central;Central;ABP Osona;Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;18;2;4;5341
2;febrer;2019;RP Central;Central;ABP Osona;Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;9;5;1;5341
2;febrer;2019;RP Central;Central;ABP Osona;Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;5;4;;5341
2;febrer;2019;RP Central;Central;ABP Osona;Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Blanqueig de capitals;1;;;5341
2;febrer;2019;RP Central;Central;ABP Osona;Osona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;;1;;5341
2;febrer;2019;RP Central;Central;ABP Osona;Osona;Delictes contra la Constitució;Contra exercici drets fonamentals i llibertats públiques;3;;;5341
2;febrer;2019;RP Central;Central;ABP Osona;Osona;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;;;5341
2;febrer;2019;RP Central;Central;ABP Osona;Osona;Delictes contra la llibertat;Amenaces;17;13;1;5341
2;febrer;2019;RP Central;Central;ABP Osona;Osona;Delictes contra la llibertat;Coaccions;4;1;;5341
2;febrer;2019;RP Central;Central;ABP Osona;Osona;Delictes contra la llibertat;Detenció il·legal;;1;3;5341
2;febrer;2019;RP Central;Central;ABP Osona;Osona;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;;;5341
2;febrer;2019;RP Central;Central;ABP Osona;Osona;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;4;3;1;5341
2;febrer;2019;RP Central;Central;ABP Osona;Osona;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;1;2;;5341
2;febrer;2019;RP Central;Central;ABP Osona;Osona;Delictes contra l'Administració de justícia;Trencament de condemna;3;1;;5341
2;febrer;2019;RP Central;Central;ABP Osona;Osona;Delictes contra les relacions familiars;Contra els drets i deures familiars;2;3;;5341
2;febrer;2019;RP Central;Central;ABP Osona;Osona;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;6;6;3;5341
2;febrer;2019;RP Central;Central;ABP Osona;Osona;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;;1;;5341
2;febrer;2019;RP Central;Central;ABP Solsonès;Solsonès;De les lesions;Lesions;2;2;;398
2;febrer;2019;RP Central;Central;ABP Solsonès;Solsonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;1;2;;398
2;febrer;2019;RP Central;Central;ABP Solsonès;Solsonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;5;2;;398
2;febrer;2019;RP Central;Central;ABP Solsonès;Solsonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;4;;;398
2;febrer;2019;RP Central;Central;ABP Solsonès;Solsonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;7;2;;398
2;febrer;2019;RP Central;Central;ABP Solsonès;Solsonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;1;;;398
2;febrer;2019;RP Central;Central;ABP Solsonès;Solsonès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;2;;;398
2;febrer;2019;RP Central;Central;ABP Solsonès;Solsonès;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;1;1;1;398
2;febrer;2019;RP Central;Central;ABP Solsonès;Solsonès;Delictes contra la llibertat;Amenaces;1;1;;398
2;febrer;2019;RP Central;Central;ABP Solsonès;Solsonès;Delictes contra la llibertat;Coaccions;3;2;;398
2;febrer;2019;RP Central;Central;ABP Solsonès;Solsonès;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;1;;398
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;De l’homicidi i les seves formes;Homicidi per imprudència;1;1;;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;De les falsedats;Falsedats documentals;2;1;1;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;De les falsedats;Falsificació de moneda i efectes timbrats;1;1;;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;De les falsedats;Usurpació de funcions públiques i intrusisme;;1;;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;De les lesions;Lesions;26;26;6;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;4;1;;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;60;6;1;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;61;13;1;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;139;25;3;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;14;12;;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;2;1;;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;62;9;3;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;37;1;;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;7;5;1;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;8;5;;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;24;15;;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;2;1;;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra la llibertat;Amenaces;22;19;4;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra la llibertat;Coaccions;8;4;;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;2;1;;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;2;2;;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra l'Administració de justícia;Trencament de condemna;2;2;2;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra les relacions familiars;Contra els drets i deures familiars;5;5;;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra l'ordre públic;Organitzacions i grups criminals;1;;2;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;5;5;5;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Figueres;Alt Empordà - Figueres;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;7;10;9;6600
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Roses;Alt Empordà - Roses;De l’homicidi i les seves formes;Homicidi temptativa;1;1;1;4912
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Roses;Alt Empordà - Roses;De les falsedats;Falsedats documentals;1;;;4912
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Roses;Alt Empordà - Roses;De les lesions;Lesions;16;12;5;4912
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Roses;Alt Empordà - Roses;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;3;4;;4912
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Roses;Alt Empordà - Roses;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;29;2;;4912
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Roses;Alt Empordà - Roses;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;44;6;;4912
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Roses;Alt Empordà - Roses;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;49;5;;4912
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Roses;Alt Empordà - Roses;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;5;6;;4912
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Roses;Alt Empordà - Roses;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;62;8;4;4912
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Roses;Alt Empordà - Roses;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;33;1;1;4912
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Roses;Alt Empordà - Roses;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;3;1;1;4912
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Roses;Alt Empordà - Roses;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;5;2;;4912
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Roses;Alt Empordà - Roses;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;2;1;;4912
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Roses;Alt Empordà - Roses;Delictes contra la llibertat;Amenaces;4;4;2;4912
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Roses;Alt Empordà - Roses;Delictes contra la llibertat;Coaccions;3;4;;4912
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Roses;Alt Empordà - Roses;Delictes contra la llibertat;Detenció il·legal;;1;1;4912
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Roses;Alt Empordà - Roses;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;1;1;4912
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Roses;Alt Empordà - Roses;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;1;1;2;4912
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Roses;Alt Empordà - Roses;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;5;4;3;4912
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Roses;Alt Empordà - Roses;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;1;;;4912
2;febrer;2019;RP Girona;Girona;ABP Alt Empordà - Roses;Alt Empordà - Roses;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Contra l'ordenació del territori;;1;;4912
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;De les falsedats;Falsedats documentals;2;1;;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;De les lesions;Lesions;21;21;5;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;3;2;;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;36;11;1;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;55;14;1;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;43;6;2;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;5;1;;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;72;10;5;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;20;1;1;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;3;2;1;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;7;1;;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;1;1;;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Delictes contra l’honor;Injúria;2;2;;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Delictes contra la Constitució;Contra exercici drets fonamentals i llibertats públiques;;1;;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Delictes contra la llibertat;Amenaces;13;13;1;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Delictes contra la llibertat;Coaccions;5;5;;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;2;1;1;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;;1;;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;2;2;;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Delictes contra l'Administració de justícia;Obstrucció a la justícia i deslleialtat professional;1;1;;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Delictes contra l'Administració de justícia;Trencament de condemna;2;2;1;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Delictes contra les relacions familiars;Contra els drets i deures familiars;3;3;;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Delictes contra l'ordre públic;Organitzacions i grups criminals;1;;;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;2;2;2;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;2;3;5;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - La Bisbal;Baix Empordà - La Bisbal;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Contra l'ordenació del territori;1;;;4711
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;De l’omissió del deure d’auxili;Omissió del deure de socors;1;1;1;4328
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;De les falsedats;Falsedats documentals;2;2;;4328
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;De les falsedats;Usurpació de funcions públiques i intrusisme;1;1;;4328
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;De les lesions;Lesions;11;10;2;4328
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;1;;;4328
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;34;2;1;4328
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;25;4;1;4328
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;74;14;;4328
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;2;3;;4328
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;1;1;1;4328
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;63;8;1;4328
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;13;;;4328
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;2;1;;4328
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;8;2;1;4328
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;1;1;;4328
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;Delictes contra l’honor;Injúria;1;1;;4328
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;;1;;4328
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;Delictes contra la llibertat;Amenaces;13;13;;4328
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;Delictes contra la llibertat;Coaccions;5;2;;4328
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;;;4328
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;Delictes contra l'Administració de justícia;Trencament de condemna;2;2;;4328
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;;4328
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;2;2;1;4328
2;febrer;2019;RP Girona;Girona;ABP Baix Empordà - Sant Feliu;Baix Empordà - Sant Feliu;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;2;1;2;4328
2;febrer;2019;RP Girona;Girona;ABP Garrotxa;Garrotxa;De les lesions;Lesions;11;8;;2117
2;febrer;2019;RP Girona;Girona;ABP Garrotxa;Garrotxa;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;3;3;1;2117
2;febrer;2019;RP Girona;Girona;ABP Garrotxa;Garrotxa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;2;2;;2117
2;febrer;2019;RP Girona;Girona;ABP Garrotxa;Garrotxa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;15;2;1;2117
2;febrer;2019;RP Girona;Girona;ABP Garrotxa;Garrotxa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;24;7;;2117
2;febrer;2019;RP Girona;Girona;ABP Garrotxa;Garrotxa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;47;10;2;2117
2;febrer;2019;RP Girona;Girona;ABP Garrotxa;Garrotxa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;2;2;;2117
2;febrer;2019;RP Girona;Girona;ABP Garrotxa;Garrotxa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;43;9;4;2117
2;febrer;2019;RP Girona;Girona;ABP Garrotxa;Garrotxa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;5;2;1;2117
2;febrer;2019;RP Girona;Girona;ABP Garrotxa;Garrotxa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;2;;;2117
2;febrer;2019;RP Girona;Girona;ABP Garrotxa;Garrotxa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;1;;;2117
2;febrer;2019;RP Girona;Girona;ABP Garrotxa;Garrotxa;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;2;;;2117
2;febrer;2019;RP Girona;Girona;ABP Garrotxa;Garrotxa;Delictes contra la llibertat;Amenaces;7;7;3;2117
2;febrer;2019;RP Girona;Girona;ABP Garrotxa;Garrotxa;Delictes contra la llibertat;Coaccions;1;;;2117
2;febrer;2019;RP Girona;Girona;ABP Garrotxa;Garrotxa;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;1;;2117
2;febrer;2019;RP Girona;Girona;ABP Garrotxa;Garrotxa;Delictes contra l'Administració de justícia;Trencament de condemna;2;2;1;2117
2;febrer;2019;RP Girona;Girona;ABP Garrotxa;Garrotxa;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;;2117
2;febrer;2019;RP Girona;Girona;ABP Garrotxa;Garrotxa;Delictes contra l'ordre públic;Organitzacions i grups criminals;;;1;2117
2;febrer;2019;RP Girona;Girona;ABP Garrotxa;Garrotxa;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;1;;;2117
2;febrer;2019;RP Girona;Girona;ABP Gironès - Pla de l'Estany;Gironès - Pla de l'Estany;De les falsedats;Falsedats documentals;4;3;3;15056
2;febrer;2019;RP Girona;Girona;ABP Gironès - Pla de l'Estany;Gironès - Pla de l'Estany;De les falsedats;Falsificació de moneda i efectes timbrats;1;;;15056
2;febrer;2019;RP Girona;Girona;ABP Gironès - Pla de l'Estany;Gironès - Pla de l'Estany;De les lesions;Lesions;55;48;12;15056
2;febrer;2019;RP Girona;Girona;ABP Gironès - Pla de l'Estany;Gironès - Pla de l'Estany;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;1;1;;15056
2;febrer;2019;RP Girona;Girona;ABP Gironès - Pla de l'Estany;Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;7;2;;15056
2;febrer;2019;RP Girona;Girona;ABP Gironès - Pla de l'Estany;Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;162;10;1;15056
2;febrer;2019;RP Girona;Girona;ABP Gironès - Pla de l'Estany;Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;161;16;2;15056
2;febrer;2019;RP Girona;Girona;ABP Gironès - Pla de l'Estany;Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Extorsió;;1;;15056
2;febrer;2019;RP Girona;Girona;ABP Gironès - Pla de l'Estany;Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;391;82;14;15056
2;febrer;2019;RP Girona;Girona;ABP Gironès - Pla de l'Estany;Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;25;13;;15056
2;febrer;2019;RP Girona;Girona;ABP Gironès - Pla de l'Estany;Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;2;2;1;15056
2;febrer;2019;RP Girona;Girona;ABP Gironès - Pla de l'Estany;Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;158;24;22;15056
2;febrer;2019;RP Girona;Girona;ABP Gironès - Pla de l'Estany;Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;100;8;8;15056
2;febrer;2019;RP Girona;Girona;ABP Gironès - Pla de l'Estany;Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;47;15;15;15056
2;febrer;2019;RP Girona;Girona;ABP Gironès - Pla de l'Estany;Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;17;10;1;15056
2;febrer;2019;RP Girona;Girona;ABP Gironès - Pla de l'Estany;Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;3;3;1;15056
2;febrer;2019;RP Girona;Girona;ABP Gironès - Pla de l'Estany;Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;4;3;;15056
